hourly_prod_id,date,session,shift_supervision_id,operator_id,team_lead_id,workshop_id,line_id,hour_index,theoretical_production,actual_production,reliability_target,non_production_minutes,explained_minutes,unexplained_minutes,reliability_rate,reliability_gap,explained_ratio,unexplained_ratio
HP_a0fdb51f,2026-01-09,NUIT,SS_798ef61a,OP_007,TL_002,W_OV,L_OV_ES,6,1500,912,0.65,23,15,8,0.608,-0.04200000000000004,0.6521739130434783,0.34782608695652173
HP_1c4d183d,2026-01-09,NUIT,SS_798ef61a,OP_007,TL_002,W_OV,L_OV_ES,7,1500,904,0.65,23,15,8,0.6026666666666667,-0.04733333333333334,0.6521739130434783,0.34782608695652173
HP_3455975b,2026-01-10,SD,SS_b266dcad,OP_008,TL_003,W_PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_d4af9936,2026-01-10,SD,SS_b266dcad,OP_008,TL_003,W_PORTION,L_PORTION_2,1,960,680,0.68,17,13,4,0.7083333333333334,0.02833333333333332,0.7647058823529411,0.23529411764705882
HP_96b0060c,2026-01-10,SD,SS_b266dcad,OP_008,TL_003,W_PORTION,L_PORTION_2,2,960,657,0.68,18,14,4,0.684375,0.004374999999999907,0.7777777777777778,0.2222222222222222
HP_88ca2c8a,2026-01-10,SD,SS_b266dcad,OP_008,TL_003,W_PORTION,L_PORTION_2,3,960,680,0.68,17,13,4,0.7083333333333334,0.02833333333333332,0.7647058823529411,0.23529411764705882
HP_ba4e8d15,2026-01-10,SD,SS_b266dcad,OP_008,TL_003,W_PORTION,L_PORTION_2,4,960,616,0.68,21,16,5,0.6416666666666667,-0.03833333333333333,0.7619047619047619,0.23809523809523808
HP_63142da7,2026-01-10,SD,SS_b266dcad,OP_008,TL_003,W_PORTION,L_PORTION_2,5,960,646,0.68,19,14,5,0.6729166666666667,-0.00708333333333333,0.7368421052631579,0.2631578947368421
HP_c0853b3d,2026-01-10,SD,SS_b266dcad,OP_008,TL_003,W_PORTION,L_PORTION_2,6,960,662,0.68,18,10,8,0.6895833333333333,0.009583333333333277,0.5555555555555556,0.4444444444444444
HP_2be24771,2026-01-10,SD,SS_b266dcad,OP_008,TL_003,W_PORTION,L_PORTION_2,7,960,685,0.68,17,13,4,0.7135416666666666,0.03354166666666658,0.7647058823529411,0.23529411764705882
