hourly_prod_id,date,session,shift_supervision_id,operator_id,team_lead_id,workshop_id,line_id,hour_index,theoretical_production,actual_production,reliability_target,non_production_minutes,explained_minutes,unexplained_minutes,reliability_rate,reliability_gap,explained_ratio,unexplained_ratio
HP_f60e1566,2026-01-11,SD,SS_855b781b,OP_009,TL_001,OVALE,L_OV_Y,0,1560,1560,0.63,0,0,0,1.0,0.37,0.0,0.0
HP_57fd47a7,2026-01-11,SD,SS_855b781b,OP_009,TL_001,OVALE,L_OV_Y,1,1560,954,0.63,23,18,5,0.6115384615384616,-0.018461538461538418,0.782608695652174,0.21739130434782608
HP_9ab0982a,2026-01-11,SD,SS_855b781b,OP_009,TL_001,OVALE,L_OV_Y,2,1560,983,0.63,22,14,8,0.6301282051282051,0.00012820512820510555,0.6363636363636364,0.36363636363636365
HP_fbf62a14,2026-01-11,SD,SS_855b781b,OP_009,TL_001,OVALE,L_OV_Y,3,1560,1014,0.63,21,16,5,0.65,0.020000000000000018,0.7619047619047619,0.23809523809523808
HP_5d299cd0,2026-01-12,MATIN,SS_5a484612,OP_010,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_a198ce9b,2026-01-12,MATIN,SS_5a484612,OP_010,TL_002,CAMEMBERT,L_CAM_B,1,1080,633,0.57,24,18,6,0.5861111111111111,0.016111111111111187,0.75,0.25
HP_1bae4843,2026-01-12,MATIN,SS_5a484612,OP_010,TL_002,CAMEMBERT,L_CAM_B,2,1080,662,0.57,23,14,9,0.6129629629629629,0.04296296296296298,0.6086956521739131,0.391304347826087
HP_462a024f,2026-01-12,MATIN,SS_5a484612,OP_010,TL_002,CAMEMBERT,L_CAM_B,3,1080,656,0.57,23,15,8,0.6074074074074074,0.037407407407407445,0.6521739130434783,0.34782608695652173
HP_5d889c0f,2026-01-12,MATIN,SS_5a484612,OP_010,TL_002,CAMEMBERT,L_CAM_B,4,1080,657,0.57,23,18,5,0.6083333333333333,0.03833333333333333,0.782608695652174,0.21739130434782608
HP_bd9ed029,2026-01-12,MATIN,SS_5a484612,OP_010,TL_002,CAMEMBERT,L_CAM_B,5,1080,578,0.57,27,18,9,0.5351851851851852,-0.03481481481481474,0.6666666666666666,0.3333333333333333
HP_a63da627,2026-01-12,MATIN,SS_5a484612,OP_010,TL_002,CAMEMBERT,L_CAM_B,6,1080,584,0.57,27,18,9,0.5407407407407407,-0.029259259259259207,0.6666666666666666,0.3333333333333333
HP_03e9cbec,2026-01-12,MATIN,SS_5a484612,OP_010,TL_002,CAMEMBERT,L_CAM_B,7,1080,635,0.57,24,20,4,0.5879629629629629,0.01796296296296296,0.8333333333333334,0.16666666666666666
HP_466bd81b,2026-01-12,SOIR,SS_d38f8e2a,OP_001,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_19532405,2026-01-12,SOIR,SS_d38f8e2a,OP_001,TL_003,PORTION,L_PORTION_1,1,900,594,0.66,20,13,7,0.66,0.0,0.65,0.35
HP_28111336,2026-01-12,SOIR,SS_d38f8e2a,OP_001,TL_003,PORTION,L_PORTION_1,2,900,630,0.66,18,11,7,0.7,0.039999999999999925,0.6111111111111112,0.3888888888888889
HP_73f1473f,2026-01-12,SOIR,SS_d38f8e2a,OP_001,TL_003,PORTION,L_PORTION_1,3,900,606,0.66,19,16,3,0.6733333333333333,0.013333333333333308,0.8421052631578947,0.15789473684210525
HP_9af15742,2026-01-12,SOIR,SS_d38f8e2a,OP_001,TL_003,PORTION,L_PORTION_1,4,900,552,0.66,23,16,7,0.6133333333333333,-0.046666666666666745,0.6956521739130435,0.30434782608695654
HP_efbeb187,2026-01-12,SOIR,SS_d38f8e2a,OP_001,TL_003,PORTION,L_PORTION_1,5,900,560,0.66,22,19,3,0.6222222222222222,-0.0377777777777778,0.8636363636363636,0.13636363636363635
HP_f54e453a,2026-01-12,SOIR,SS_d38f8e2a,OP_001,TL_003,PORTION,L_PORTION_1,6,900,563,0.66,22,16,6,0.6255555555555555,-0.0344444444444445,0.7272727272727273,0.2727272727272727
HP_287a5833,2026-01-12,SOIR,SS_d38f8e2a,OP_001,TL_003,PORTION,L_PORTION_1,7,900,612,0.66,19,14,5,0.68,0.020000000000000018,0.7368421052631579,0.2631578947368421
HP_923154ab,2026-01-12,NUIT,SS_f46d91b1,OP_002,TL_001,OVALE,L_OV_ES,0,1500,1500,0.65,0,0,0,1.0,0.35,0.0,0.0
HP_e0b83e00,2026-01-12,NUIT,SS_f46d91b1,OP_002,TL_001,OVALE,L_OV_ES,1,1500,916,0.65,23,20,3,0.6106666666666667,-0.03933333333333333,0.8695652173913043,0.13043478260869565
HP_99010b76,2026-01-12,NUIT,SS_f46d91b1,OP_002,TL_001,OVALE,L_OV_ES,2,1500,1003,0.65,19,12,7,0.6686666666666666,0.01866666666666661,0.631578947368421,0.3684210526315789
HP_98884f16,2026-01-12,NUIT,SS_f46d91b1,OP_002,TL_001,OVALE,L_OV_ES,3,1500,905,0.65,23,16,7,0.6033333333333334,-0.046666666666666634,0.6956521739130435,0.30434782608695654
HP_8cb7eba3,2026-01-12,NUIT,SS_f46d91b1,OP_002,TL_001,OVALE,L_OV_ES,4,1500,982,0.65,20,14,6,0.6546666666666666,0.004666666666666597,0.7,0.3
HP_211e4cce,2026-01-12,NUIT,SS_f46d91b1,OP_002,TL_001,OVALE,L_OV_ES,5,1500,906,0.65,23,16,7,0.604,-0.04600000000000004,0.6956521739130435,0.30434782608695654
HP_29fa4e23,2026-01-12,NUIT,SS_f46d91b1,OP_002,TL_001,OVALE,L_OV_ES,6,1500,1039,0.65,18,16,2,0.6926666666666667,0.04266666666666663,0.8888888888888888,0.1111111111111111
HP_a671eeed,2026-01-12,NUIT,SS_f46d91b1,OP_002,TL_001,OVALE,L_OV_ES,7,1500,905,0.65,23,16,7,0.6033333333333334,-0.046666666666666634,0.6956521739130435,0.30434782608695654
HP_1b4c5464,2026-01-13,MATIN,SS_dd68c378,OP_003,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_08447dae,2026-01-13,MATIN,SS_dd68c378,OP_003,TL_002,CAMEMBERT,L_CAM_B,1,1080,635,0.57,24,19,5,0.5879629629629629,0.01796296296296296,0.7916666666666666,0.20833333333333334
HP_fe2a8cc2,2026-01-13,MATIN,SS_dd68c378,OP_003,TL_002,CAMEMBERT,L_CAM_B,2,1080,599,0.57,26,19,7,0.5546296296296296,-0.015370370370370368,0.7307692307692307,0.2692307692307692
HP_808ce2cc,2026-01-13,MATIN,SS_dd68c378,OP_003,TL_002,CAMEMBERT,L_CAM_B,3,1080,656,0.57,23,20,3,0.6074074074074074,0.037407407407407445,0.8695652173913043,0.13043478260869565
HP_f3d83837,2026-01-13,MATIN,SS_dd68c378,OP_003,TL_002,CAMEMBERT,L_CAM_B,4,1080,642,0.57,24,21,3,0.5944444444444444,0.02444444444444449,0.875,0.125
HP_a681c492,2026-01-13,MATIN,SS_dd68c378,OP_003,TL_002,CAMEMBERT,L_CAM_B,5,1080,587,0.57,27,17,10,0.5435185185185185,-0.02648148148148144,0.6296296296296297,0.37037037037037035
HP_40ed89e2,2026-01-13,MATIN,SS_dd68c378,OP_003,TL_002,CAMEMBERT,L_CAM_B,6,1080,647,0.57,24,15,9,0.5990740740740741,0.02907407407407414,0.625,0.375
HP_cae0b009,2026-01-13,MATIN,SS_dd68c378,OP_003,TL_002,CAMEMBERT,L_CAM_B,7,1080,606,0.57,26,16,10,0.5611111111111111,-0.008888888888888835,0.6153846153846154,0.38461538461538464
HP_aebe9b39,2026-01-13,SOIR,SS_e7344e2f,OP_004,TL_003,PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_5ff54101,2026-01-13,SOIR,SS_e7344e2f,OP_004,TL_003,PORTION,L_PORTION_2,1,960,693,0.68,16,13,3,0.721875,0.041874999999999996,0.8125,0.1875
HP_5bb30e40,2026-01-13,SOIR,SS_e7344e2f,OP_004,TL_003,PORTION,L_PORTION_2,2,960,644,0.68,19,15,4,0.6708333333333333,-0.009166666666666767,0.7894736842105263,0.21052631578947367
HP_7cc9cd82,2026-01-13,SOIR,SS_e7344e2f,OP_004,TL_003,PORTION,L_PORTION_2,3,960,675,0.68,17,11,6,0.703125,0.02312499999999995,0.6470588235294118,0.35294117647058826
HP_d8f3a96d,2026-01-13,SOIR,SS_e7344e2f,OP_004,TL_003,PORTION,L_PORTION_2,4,960,620,0.68,21,17,4,0.6458333333333334,-0.03416666666666668,0.8095238095238095,0.19047619047619047
HP_f9bed96d,2026-01-13,SOIR,SS_e7344e2f,OP_004,TL_003,PORTION,L_PORTION_2,5,960,641,0.68,19,11,8,0.6677083333333333,-0.0122916666666667,0.5789473684210527,0.42105263157894735
HP_f7c605a6,2026-01-13,SOIR,SS_e7344e2f,OP_004,TL_003,PORTION,L_PORTION_2,6,960,649,0.68,19,12,7,0.6760416666666667,-0.003958333333333397,0.631578947368421,0.3684210526315789
HP_ce219c85,2026-01-13,SOIR,SS_e7344e2f,OP_004,TL_003,PORTION,L_PORTION_2,7,960,692,0.68,16,11,5,0.7208333333333333,0.04083333333333328,0.6875,0.3125
HP_8ddf06d3,2026-01-13,NUIT,SS_a3fbb0e3,OP_005,TL_001,OVALE,L_OV_Z,0,1380,1380,0.58,0,0,0,1.0,0.42000000000000004,0.0,0.0
HP_b6f34b06,2026-01-13,NUIT,SS_a3fbb0e3,OP_005,TL_001,OVALE,L_OV_Z,1,1380,844,0.58,23,19,4,0.6115942028985507,0.03159420289855075,0.8260869565217391,0.17391304347826086
HP_84420a64,2026-01-13,NUIT,SS_a3fbb0e3,OP_005,TL_001,OVALE,L_OV_Z,2,1380,762,0.58,26,20,6,0.5521739130434783,-0.027826086956521667,0.7692307692307693,0.23076923076923078
HP_4115688c,2026-01-13,NUIT,SS_a3fbb0e3,OP_005,TL_001,OVALE,L_OV_Z,3,1380,786,0.58,25,17,8,0.5695652173913044,-0.01043478260869557,0.68,0.32
HP_c97c5325,2026-01-13,NUIT,SS_a3fbb0e3,OP_005,TL_001,OVALE,L_OV_Z,4,1380,740,0.58,27,22,5,0.5362318840579711,-0.043768115942028896,0.8148148148148148,0.18518518518518517
HP_d39c559e,2026-01-13,NUIT,SS_a3fbb0e3,OP_005,TL_001,OVALE,L_OV_Z,5,1380,779,0.58,26,19,7,0.5644927536231884,-0.015507246376811556,0.7307692307692307,0.2692307692307692
HP_5996c7a3,2026-01-13,NUIT,SS_a3fbb0e3,OP_005,TL_001,OVALE,L_OV_Z,6,1380,825,0.58,24,20,4,0.5978260869565217,0.01782608695652177,0.8333333333333334,0.16666666666666666
HP_2e9c5c22,2026-01-13,NUIT,SS_a3fbb0e3,OP_005,TL_001,OVALE,L_OV_Z,7,1380,777,0.58,26,15,11,0.5630434782608695,-0.016956521739130426,0.5769230769230769,0.4230769230769231
HP_a9f686ed,2026-01-14,MATIN,SS_d7ce72be,OP_006,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_c63fed31,2026-01-14,MATIN,SS_d7ce72be,OP_006,TL_002,CAMEMBERT,L_CAM_B,1,1080,656,0.57,23,15,8,0.6074074074074074,0.037407407407407445,0.6521739130434783,0.34782608695652173
HP_644b62e2,2026-01-14,MATIN,SS_d7ce72be,OP_006,TL_002,CAMEMBERT,L_CAM_B,2,1080,624,0.57,25,22,3,0.5777777777777777,0.007777777777777772,0.88,0.12
HP_0b999d5f,2026-01-14,MATIN,SS_d7ce72be,OP_006,TL_002,CAMEMBERT,L_CAM_B,3,1080,565,0.57,28,21,7,0.5231481481481481,-0.04685185185185181,0.75,0.25
HP_2fe5cab5,2026-01-14,MATIN,SS_d7ce72be,OP_006,TL_002,CAMEMBERT,L_CAM_B,4,1080,598,0.57,26,21,5,0.5537037037037037,-0.016296296296296253,0.8076923076923077,0.19230769230769232
HP_2d840e45,2026-01-14,MATIN,SS_d7ce72be,OP_006,TL_002,CAMEMBERT,L_CAM_B,5,1080,608,0.57,26,23,3,0.562962962962963,-0.007037037037036953,0.8846153846153846,0.11538461538461539
HP_0da50f67,2026-01-14,MATIN,SS_d7ce72be,OP_006,TL_002,CAMEMBERT,L_CAM_B,6,1080,574,0.57,28,24,4,0.5314814814814814,-0.03851851851851851,0.8571428571428571,0.14285714285714285
HP_6a6c1ac5,2026-01-14,MATIN,SS_d7ce72be,OP_006,TL_002,CAMEMBERT,L_CAM_B,7,1080,582,0.57,27,16,11,0.5388888888888889,-0.03111111111111109,0.5925925925925926,0.4074074074074074
HP_5bb7deb2,2026-01-14,SOIR,SS_822df984,OP_007,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_cc93d185,2026-01-14,SOIR,SS_822df984,OP_007,TL_003,PORTION,L_PORTION_1,1,900,588,0.66,20,15,5,0.6533333333333333,-0.00666666666666671,0.75,0.25
HP_c5d88914,2026-01-14,SOIR,SS_822df984,OP_007,TL_003,PORTION,L_PORTION_1,2,900,621,0.66,18,14,4,0.69,0.029999999999999916,0.7777777777777778,0.2222222222222222
HP_a43f272d,2026-01-14,SOIR,SS_822df984,OP_007,TL_003,PORTION,L_PORTION_1,3,900,633,0.66,17,13,4,0.7033333333333334,0.043333333333333335,0.7647058823529411,0.23529411764705882
HP_050e0a43,2026-01-14,SOIR,SS_822df984,OP_007,TL_003,PORTION,L_PORTION_1,4,900,566,0.66,22,16,6,0.6288888888888889,-0.03111111111111109,0.7272727272727273,0.2727272727272727
HP_843ca29f,2026-01-14,SOIR,SS_822df984,OP_007,TL_003,PORTION,L_PORTION_1,5,900,634,0.66,17,14,3,0.7044444444444444,0.0444444444444444,0.8235294117647058,0.17647058823529413
HP_dbfeb2ab,2026-01-14,SOIR,SS_822df984,OP_007,TL_003,PORTION,L_PORTION_1,6,900,605,0.66,19,15,4,0.6722222222222223,0.012222222222222245,0.7894736842105263,0.21052631578947367
HP_d942fd13,2026-01-14,SOIR,SS_822df984,OP_007,TL_003,PORTION,L_PORTION_1,7,900,560,0.66,22,19,3,0.6222222222222222,-0.0377777777777778,0.8636363636363636,0.13636363636363635
HP_d3e70364,2026-01-14,NUIT,SS_2fbaf0e3,OP_008,TL_001,OVALE,L_OV_X,0,1800,1800,0.7,0,0,0,1.0,0.30000000000000004,0.0,0.0
HP_423d20da,2026-01-14,NUIT,SS_2fbaf0e3,OP_008,TL_001,OVALE,L_OV_X,1,1800,1261,0.7,17,13,4,0.7005555555555556,0.0005555555555556424,0.7647058823529411,0.23529411764705882
HP_cd53c3b2,2026-01-14,NUIT,SS_2fbaf0e3,OP_008,TL_001,OVALE,L_OV_X,2,1800,1228,0.7,19,15,4,0.6822222222222222,-0.01777777777777778,0.7894736842105263,0.21052631578947367
HP_4bc3ab42,2026-01-14,NUIT,SS_2fbaf0e3,OP_008,TL_001,OVALE,L_OV_X,3,1800,1269,0.7,17,11,6,0.705,0.0050000000000000044,0.6470588235294118,0.35294117647058826
HP_ce859080,2026-01-14,NUIT,SS_2fbaf0e3,OP_008,TL_001,OVALE,L_OV_X,4,1800,1289,0.7,17,12,5,0.7161111111111111,0.016111111111111187,0.7058823529411765,0.29411764705882354
HP_060d864b,2026-01-14,NUIT,SS_2fbaf0e3,OP_008,TL_001,OVALE,L_OV_X,5,1800,1304,0.7,16,10,6,0.7244444444444444,0.02444444444444449,0.625,0.375
HP_e52fe242,2026-01-14,NUIT,SS_2fbaf0e3,OP_008,TL_001,OVALE,L_OV_X,6,1800,1272,0.7,17,12,5,0.7066666666666667,0.00666666666666671,0.7058823529411765,0.29411764705882354
HP_74eb27f1,2026-01-14,NUIT,SS_2fbaf0e3,OP_008,TL_001,OVALE,L_OV_X,7,1800,1320,0.7,16,11,5,0.7333333333333333,0.033333333333333326,0.6875,0.3125
HP_9000bd8f,2026-01-15,MATIN,SS_8841c507,OP_009,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_710e80e8,2026-01-15,MATIN,SS_8841c507,OP_009,TL_002,CAMEMBERT,L_CAM_B,1,1080,584,0.57,27,22,5,0.5407407407407407,-0.029259259259259207,0.8148148148148148,0.18518518518518517
HP_89a61a5b,2026-01-15,MATIN,SS_8841c507,OP_009,TL_002,CAMEMBERT,L_CAM_B,2,1080,627,0.57,25,17,8,0.5805555555555556,0.010555555555555651,0.68,0.32
HP_180a93de,2026-01-15,MATIN,SS_8841c507,OP_009,TL_002,CAMEMBERT,L_CAM_B,3,1080,609,0.57,26,20,6,0.5638888888888889,-0.006111111111111067,0.7692307692307693,0.23076923076923078
HP_ab7f948d,2026-01-15,MATIN,SS_8841c507,OP_009,TL_002,CAMEMBERT,L_CAM_B,4,1080,616,0.57,25,20,5,0.5703703703703704,0.0003703703703704653,0.8,0.2
HP_2e57bd9d,2026-01-15,MATIN,SS_8841c507,OP_009,TL_002,CAMEMBERT,L_CAM_B,5,1080,665,0.57,23,18,5,0.6157407407407407,0.04574074074074075,0.782608695652174,0.21739130434782608
HP_b28322b4,2026-01-15,MATIN,SS_8841c507,OP_009,TL_002,CAMEMBERT,L_CAM_B,6,1080,632,0.57,24,16,8,0.5851851851851851,0.01518518518518519,0.6666666666666666,0.3333333333333333
HP_a8b0983f,2026-01-15,MATIN,SS_8841c507,OP_009,TL_002,CAMEMBERT,L_CAM_B,7,1080,633,0.57,24,18,6,0.5861111111111111,0.016111111111111187,0.75,0.25
HP_c9c5361d,2026-01-15,SOIR,SS_20796214,OP_010,TL_003,PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_59b89ab2,2026-01-15,SOIR,SS_20796214,OP_010,TL_003,PORTION,L_PORTION_2,1,960,613,0.68,21,18,3,0.6385416666666667,-0.041458333333333375,0.8571428571428571,0.14285714285714285
HP_3e2b7797,2026-01-15,SOIR,SS_20796214,OP_010,TL_003,PORTION,L_PORTION_2,2,960,627,0.68,20,13,7,0.653125,-0.026875000000000093,0.65,0.35
HP_df5d0282,2026-01-15,SOIR,SS_20796214,OP_010,TL_003,PORTION,L_PORTION_2,3,960,682,0.68,17,10,7,0.7104166666666667,0.030416666666666647,0.5882352941176471,0.4117647058823529
HP_867eeb9a,2026-01-15,SOIR,SS_20796214,OP_010,TL_003,PORTION,L_PORTION_2,4,960,609,0.68,21,18,3,0.634375,-0.04562500000000003,0.8571428571428571,0.14285714285714285
HP_b2f291fe,2026-01-15,SOIR,SS_20796214,OP_010,TL_003,PORTION,L_PORTION_2,5,960,663,0.68,18,14,4,0.690625,0.010624999999999996,0.7777777777777778,0.2222222222222222
HP_4b1357bd,2026-01-15,SOIR,SS_20796214,OP_010,TL_003,PORTION,L_PORTION_2,6,960,648,0.68,19,16,3,0.675,-0.0050000000000000044,0.8421052631578947,0.15789473684210525
HP_c0d91b55,2026-01-15,SOIR,SS_20796214,OP_010,TL_003,PORTION,L_PORTION_2,7,960,660,0.68,18,14,4,0.6875,0.007499999999999951,0.7777777777777778,0.2222222222222222
HP_acd5c725,2026-01-15,NUIT,SS_3b2e4196,OP_001,TL_001,OVALE,L_OV_MS,0,1200,1200,0.6,0,0,0,1.0,0.4,0.0,0.0
HP_72ca2df9,2026-01-15,NUIT,SS_3b2e4196,OP_001,TL_001,OVALE,L_OV_MS,1,1200,706,0.6,24,17,7,0.5883333333333334,-0.011666666666666603,0.7083333333333334,0.2916666666666667
HP_a5060cd6,2026-01-15,NUIT,SS_3b2e4196,OP_001,TL_001,OVALE,L_OV_MS,2,1200,677,0.6,26,20,6,0.5641666666666667,-0.03583333333333327,0.7692307692307693,0.23076923076923078
HP_5a627a08,2026-01-15,NUIT,SS_3b2e4196,OP_001,TL_001,OVALE,L_OV_MS,3,1200,767,0.6,21,18,3,0.6391666666666667,0.03916666666666668,0.8571428571428571,0.14285714285714285
HP_1df7d200,2026-01-15,NUIT,SS_3b2e4196,OP_001,TL_001,OVALE,L_OV_MS,4,1200,766,0.6,21,17,4,0.6383333333333333,0.03833333333333333,0.8095238095238095,0.19047619047619047
HP_29ee4b17,2026-01-15,NUIT,SS_3b2e4196,OP_001,TL_001,OVALE,L_OV_MS,5,1200,686,0.6,25,21,4,0.5716666666666667,-0.02833333333333332,0.84,0.16
HP_c63b6684,2026-01-15,NUIT,SS_3b2e4196,OP_001,TL_001,OVALE,L_OV_MS,6,1200,743,0.6,22,16,6,0.6191666666666666,0.019166666666666665,0.7272727272727273,0.2727272727272727
HP_5ccb01ad,2026-01-15,NUIT,SS_3b2e4196,OP_001,TL_001,OVALE,L_OV_MS,7,1200,726,0.6,23,20,3,0.605,0.0050000000000000044,0.8695652173913043,0.13043478260869565
HP_e2b5cee1,2026-01-16,MATIN,SS_453b3a79,OP_002,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_d9eeb983,2026-01-16,MATIN,SS_453b3a79,OP_002,TL_002,CAMEMBERT,L_CAM_B,1,1080,574,0.57,28,17,11,0.5314814814814814,-0.03851851851851851,0.6071428571428571,0.39285714285714285
HP_683018a7,2026-01-16,MATIN,SS_453b3a79,OP_002,TL_002,CAMEMBERT,L_CAM_B,2,1080,611,0.57,26,19,7,0.5657407407407408,-0.004259259259259185,0.7307692307692307,0.2692307692307692
HP_c4154422,2026-01-16,MATIN,SS_453b3a79,OP_002,TL_002,CAMEMBERT,L_CAM_B,3,1080,621,0.57,25,17,8,0.575,0.0050000000000000044,0.68,0.32
HP_5c92b387,2026-01-16,MATIN,SS_453b3a79,OP_002,TL_002,CAMEMBERT,L_CAM_B,4,1080,643,0.57,24,17,7,0.5953703703703703,0.025370370370370376,0.7083333333333334,0.2916666666666667
HP_80028c88,2026-01-16,MATIN,SS_453b3a79,OP_002,TL_002,CAMEMBERT,L_CAM_B,5,1080,649,0.57,23,19,4,0.600925925925926,0.030925925925926023,0.8260869565217391,0.17391304347826086
HP_4b7157cc,2026-01-16,MATIN,SS_453b3a79,OP_002,TL_002,CAMEMBERT,L_CAM_B,6,1080,607,0.57,26,22,4,0.562037037037037,-0.00796296296296295,0.8461538461538461,0.15384615384615385
HP_e50ddf0f,2026-01-16,MATIN,SS_453b3a79,OP_002,TL_002,CAMEMBERT,L_CAM_B,7,1080,609,0.57,26,16,10,0.5638888888888889,-0.006111111111111067,0.6153846153846154,0.38461538461538464
HP_99ec84b0,2026-01-16,SOIR,SS_da9dfdd9,OP_003,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_65092cd2,2026-01-16,SOIR,SS_da9dfdd9,OP_003,TL_003,PORTION,L_PORTION_1,1,900,626,0.66,18,13,5,0.6955555555555556,0.03555555555555556,0.7222222222222222,0.2777777777777778
HP_cd6efed6,2026-01-16,SOIR,SS_da9dfdd9,OP_003,TL_003,PORTION,L_PORTION_1,2,900,616,0.66,18,15,3,0.6844444444444444,0.02444444444444438,0.8333333333333334,0.16666666666666666
HP_7f00d871,2026-01-16,SOIR,SS_da9dfdd9,OP_003,TL_003,PORTION,L_PORTION_1,3,900,573,0.66,21,17,4,0.6366666666666667,-0.023333333333333317,0.8095238095238095,0.19047619047619047
HP_0223d604,2026-01-16,SOIR,SS_da9dfdd9,OP_003,TL_003,PORTION,L_PORTION_1,4,900,592,0.66,20,13,7,0.6577777777777778,-0.0022222222222222365,0.65,0.35
HP_85b989be,2026-01-16,SOIR,SS_da9dfdd9,OP_003,TL_003,PORTION,L_PORTION_1,5,900,588,0.66,20,16,4,0.6533333333333333,-0.00666666666666671,0.8,0.2
HP_eb06faed,2026-01-16,SOIR,SS_da9dfdd9,OP_003,TL_003,PORTION,L_PORTION_1,6,900,570,0.66,22,15,7,0.6333333333333333,-0.026666666666666727,0.6818181818181818,0.3181818181818182
HP_b9747508,2026-01-16,SOIR,SS_da9dfdd9,OP_003,TL_003,PORTION,L_PORTION_1,7,900,629,0.66,18,11,7,0.6988888888888889,0.03888888888888886,0.6111111111111112,0.3888888888888889
HP_31fd50e5,2026-01-16,NUIT,SS_5de33b59,OP_004,TL_001,OVALE,L_OV_Y,0,1560,1560,0.63,0,0,0,1.0,0.37,0.0,0.0
HP_240d105e,2026-01-16,NUIT,SS_5de33b59,OP_004,TL_001,OVALE,L_OV_Y,1,1560,928,0.63,24,17,7,0.5948717948717949,-0.03512820512820514,0.7083333333333334,0.2916666666666667
HP_df8c9988,2026-01-16,NUIT,SS_5de33b59,OP_004,TL_001,OVALE,L_OV_Y,2,1560,928,0.63,24,15,9,0.5948717948717949,-0.03512820512820514,0.625,0.375
HP_3d0e9092,2026-01-16,NUIT,SS_5de33b59,OP_004,TL_001,OVALE,L_OV_Y,3,1560,969,0.63,22,15,7,0.6211538461538462,-0.008846153846153837,0.6818181818181818,0.3181818181818182
HP_bc680c76,2026-01-16,NUIT,SS_5de33b59,OP_004,TL_001,OVALE,L_OV_Y,4,1560,977,0.63,22,13,9,0.6262820512820513,-0.003717948717948727,0.5909090909090909,0.4090909090909091
HP_49b3554c,2026-01-16,NUIT,SS_5de33b59,OP_004,TL_001,OVALE,L_OV_Y,5,1560,1034,0.63,20,14,6,0.6628205128205128,0.03282051282051279,0.7,0.3
HP_14509cfe,2026-01-16,NUIT,SS_5de33b59,OP_004,TL_001,OVALE,L_OV_Y,6,1560,1024,0.63,20,17,3,0.6564102564102564,0.026410256410256405,0.85,0.15
HP_062ff355,2026-01-16,NUIT,SS_5de33b59,OP_004,TL_001,OVALE,L_OV_Y,7,1560,907,0.63,25,21,4,0.5814102564102565,-0.04858974358974355,0.84,0.16
HP_91c5015d,2026-01-17,SD,SS_868e398e,OP_005,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_c55d65ae,2026-01-17,SD,SS_868e398e,OP_005,TL_002,CAMEMBERT,L_CAM_B,1,1080,623,0.57,25,18,7,0.5768518518518518,0.006851851851851887,0.72,0.28
HP_2cc73d5d,2026-01-17,SD,SS_868e398e,OP_005,TL_002,CAMEMBERT,L_CAM_B,2,1080,619,0.57,25,20,5,0.5731481481481482,0.003148148148148233,0.8,0.2
HP_d19df3ac,2026-01-17,SD,SS_868e398e,OP_005,TL_002,CAMEMBERT,L_CAM_B,3,1080,564,0.57,28,19,9,0.5222222222222223,-0.0477777777777777,0.6785714285714286,0.32142857142857145
HP_18a2363b,2026-01-18,SD,SS_9b4cb10a,OP_006,TL_003,PORTION,L_PORTION_2,0,960,960,0.68,0,0,0,1.0,0.31999999999999995,0.0,0.0
HP_37417f90,2026-01-18,SD,SS_9b4cb10a,OP_006,TL_003,PORTION,L_PORTION_2,1,960,698,0.68,16,12,4,0.7270833333333333,0.047083333333333255,0.75,0.25
HP_6f5417d6,2026-01-18,SD,SS_9b4cb10a,OP_006,TL_003,PORTION,L_PORTION_2,2,960,666,0.68,18,11,7,0.69375,0.013749999999999929,0.6111111111111112,0.3888888888888889
HP_2e08ced3,2026-01-18,SD,SS_9b4cb10a,OP_006,TL_003,PORTION,L_PORTION_2,3,960,641,0.68,19,12,7,0.6677083333333333,-0.0122916666666667,0.631578947368421,0.3684210526315789
HP_76be23c6,2026-01-19,MATIN,SS_3985fa90,OP_007,TL_001,OVALE,L_OV_ES,0,1500,1500,0.65,0,0,0,1.0,0.35,0.0,0.0
